,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Neighborhood,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,TotRms AbvGrd,Functional,Garage Type,Paved Drive,Wood Deck SF,Sale Type,SalePrice,Overall Qual Cond,Exter Qual Cond,Bsmt,Kitchen and Qual,Fireplaces and Qual,Garage,Porch total,Age,HeatingMod
998,20,RL,88.0,11577,Pave,None,Timber,2006,VinylSd,VinylSd,BrkFace,382.0,PConc,1838,0,0,1838,1.0,0.0,2,9,8,Attchd,Y,161,New,359900,45,15,115338.0,5,4,55242.0,225,1,1.512490683845176
999,60,RL,50.0,8340,Pave,None,CollgCr,1977,HdBoard,Plywood,BrkFace,62.0,CBlock,686,702,0,1388,0.0,0.0,1,6,8,Attchd,Y,406,WD ,157500,36,9,33330.0,3,0,2853.0,36,29,0.9074944103071056
1000,20,RL,0.0,10708,Pave,None,ClearCr,1993,Wd Sdng,Wd Sdng,None,0.0,CBlock,1867,0,0,1867,1.0,0.0,1,7,8,Attchd,Y,476,COD,190000,25,12,22613.0,3,12,8181.0,142,54,1.512490683845176
1001,30,RM,60.0,6911,Pave,None,BrkSide,1950,Wd Sdng,Wd Sdng,None,0.0,PConc,1301,0,0,1301,0.0,0.0,1,5,7,Detchd,Y,0,WD ,100000,25,9,34740.0,2,0,7920.0,0,85,0.9074944103071056
1002,20,RL,80.0,8800,Pave,None,NAmes,1964,HdBoard,HdBoard,BrkFace,425.0,CBlock,1251,0,0,1251,1.0,0.0,1,6,8,Attchd,Y,0,WD ,160000,36,9,19753.0,3,8,8298.0,116,42,0.9074944103071056
1003,20,RL,65.0,10739,Pave,None,CollgCr,2001,VinylSd,VinylSd,BrkFace,68.0,PConc,1444,0,0,1444,1.0,0.0,2,6,8,Attchd,Y,144,WD ,203000,35,12,26790.0,4,0,20772.0,40,7,1.512490683845176
1004,60,RL,0.0,9572,Pave,None,NoRidge,1990,Wd Sdng,Wd Sdng,BrkFace,336.0,PConc,1453,1357,0,2810,0.0,0.0,2,9,8,Attchd,Y,500,WD ,302000,40,12,39252.0,4,5,48000.0,0,17,1.512490683845176
1005,120,RL,50.0,8012,Pave,None,SawyerW,1980,Plywood,Plywood,None,0.0,CBlock,923,0,0,923,0.0,0.0,2,5,8,Attchd,Y,80,WD ,143000,30,9,16856.0,3,3,4752.0,0,30,0.9074944103071056
1006,60,RL,66.0,16226,Pave,None,CollgCr,1999,VinylSd,VinylSd,None,0.0,PConc,1210,1242,0,2452,0.0,0.0,2,9,8,BuiltIn,Y,208,WD ,267000,40,12,22986.0,4,3,36882.0,50,9,1.512490683845176
1007,90,RL,0.0,10899,Pave,None,NAmes,1964,HdBoard,HdBoard,None,0.0,Slab,1224,0,0,1224,0.0,0.0,2,8,8,CarPort,Y,0,WD ,103000,20,9,0.0,6,0,14310.0,0,43,0.9074944103071056
1008,120,RM,32.0,4500,Pave,None,Mitchel,1998,VinylSd,VinylSd,BrkFace,443.0,PConc,1337,0,0,1337,1.0,0.0,2,5,8,Attchd,Y,0,WD ,153500,30,12,32666.0,3,0,21870.0,199,8,1.512490683845176
1009,85,RL,0.0,16647,Pave,None,Sawyer,1981,HdBoard,HdBoard,None,0.0,CBlock,1701,0,0,1701,1.0,0.0,2,6,6,Basment,Y,0,WD ,171000,25,9,73670.0,3,6,32994.0,0,32,0.9074944103071056
1010,50,RL,62.0,8707,Pave,None,Edwards,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,1093,576,0,1669,0.0,0.0,1,9,6,Attchd,Y,0,WD ,107000,20,9,19674.0,3,0,1728.0,0,82,0.9074944103071056
1011,20,RL,66.0,8300,Pave,None,NAmes,1968,Wd Sdng,Wd Sdng,BrkFace,86.0,CBlock,952,0,0,952,1.0,0.0,1,5,8,Attchd,Y,0,WD ,128500,36,9,19992.0,3,0,2592.0,0,39,1.2099925470761408
1012,20,RL,72.0,9770,Pave,None,NAmes,1957,Wd Sdng,Wd Sdng,None,0.0,CBlock,922,0,0,922,1.0,0.0,1,5,8,Attchd,Y,0,WD ,116000,25,9,13524.0,3,0,2772.0,34,50,0.9074944103071056
1013,20,RL,80.0,17400,Pave,None,Mitchel,1977,BrkFace,BrkFace,None,0.0,CBlock,1126,0,0,1126,1.0,0.0,2,5,8,Attchd,P,295,WD ,160000,25,9,16524.0,3,4,17424.0,41,29,0.6049962735380704
1014,120,RL,39.0,5070,Pave,None,StoneBr,1992,HdBoard,HdBoard,None,0.0,PConc,1280,0,0,1280,0.0,0.0,2,5,8,Attchd,Y,0,WD ,180000,40,12,61440.0,4,0,18216.0,226,16,1.512490683845176
1015,20,RL,66.0,7920,Pave,None,NAmes,2002,HdBoard,HdBoard,BrkFace,32.0,CBlock,914,0,0,914,0.0,0.0,1,5,8,Attchd,Y,120,WD ,133000,25,9,14271.0,5,0,8832.0,0,37,1.512490683845176
1016,90,RM,78.0,7020,Pave,None,Mitchel,1997,MetalSd,MetalSd,BrkFace,200.0,PConc,1368,0,0,1368,2.0,0.0,2,8,8,Attchd,Y,0,WD ,215000,35,12,71442.0,6,0,84672.0,48,9,1.2099925470761408
1017,70,RL,0.0,7500,Pave,None,Crawfor,1950,Wd Sdng,Wd Sdng,None,0.0,CBlock,753,741,0,1494,0.0,0.0,1,7,8,Attchd,P,0,WD ,177500,42,9,11143.0,4,8,1917.0,224,67,0.6049962735380704
1018,20,RL,76.0,10612,Pave,None,Somerst,2006,VinylSd,VinylSd,BrkFace,248.0,PConc,1534,0,0,1534,0.0,0.0,2,7,8,Attchd,Y,168,WD ,215000,40,12,72648.0,4,4,26136.0,46,1,1.2099925470761408
1019,50,RM,51.0,6120,Pave,None,BrkSide,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,994,588,0,1582,0.0,0.0,2,6,8,Detchd,Y,189,WD ,150000,30,9,10332.0,3,4,1500.0,150,71,0.9074944103071056
1020,60,RL,90.0,12376,Pave,None,SawyerW,1990,Plywood,Plywood,None,0.0,PConc,1699,1523,0,3222,1.0,0.0,3,11,8,Attchd,Y,367,WD ,320000,35,9,53844.0,4,6,16038.0,0,20,1.2099925470761408
1021,20,RL,100.0,10004,Pave,None,NAmes,1964,HdBoard,Plywood,BrkFace,180.0,CBlock,1516,0,0,1516,0.0,0.0,1,6,8,Attchd,Y,0,WD ,167000,36,9,24387.0,3,0,16992.0,152,45,0.9074944103071056
1022,30,RL,55.0,8250,Pave,None,Edwards,1950,Wd Sdng,Wd Sdng,None,0.0,Slab,1032,0,0,1032,0.0,0.0,1,6,8,Detchd,Y,0,WD ,125000,35,9,0.0,3,3,2340.0,0,71,0.9074944103071056
1023,20,RM,103.0,12205,Pave,None,OldTown,1992,MetalSd,MetalSd,None,0.0,BrkTil,1588,0,0,1588,0.0,0.0,2,6,3,,N,0,WD ,65000,3,9,3584.0,3,0,0.0,0,59,1.2099925470761408
1024,20,RL,103.0,11175,Pave,None,CollgCr,2007,VinylSd,VinylSd,None,0.0,PConc,1316,0,0,1316,0.0,0.0,2,6,8,Attchd,Y,0,New,200141,35,12,94752.0,4,4,23760.0,20,0,1.512490683845176
1026,70,RM,50.0,8660,Pave,None,IDOTRR,1993,AsbShng,AsbShng,None,0.0,BrkTil,928,928,312,2168,0.0,0.0,2,11,8,Detchd,Y,467,WD ,123000,30,9,13680.0,4,0,10368.0,160,109,1.512490683845176
1027,50,RL,82.0,12375,Pave,None,Sawyer,1951,HdBoard,HdBoard,Stone,41.0,CBlock,1081,341,0,1422,1.0,0.0,1,7,8,Detchd,Y,0,WD ,137500,25,6,12863.0,3,3,2592.0,0,55,0.9074944103071056
1028,20,RL,60.0,8070,Pave,None,CollgCr,1995,VinylSd,VinylSd,None,0.0,PConc,990,0,0,990,1.0,0.0,1,5,8,,Y,0,WD ,123600,20,9,20232.0,3,0,0.0,0,13,1.512490683845176
1029,20,RL,84.0,8658,Pave,None,NAmes,1965,Wd Sdng,Wd Sdng,BrkFace,101.0,CBlock,1324,0,0,1324,0.0,0.0,2,6,8,Attchd,Y,0,WD ,160000,30,9,15726.0,3,3,15840.0,138,41,1.512490683845176
1030,60,RL,0.0,8063,Pave,None,Gilbert,2000,VinylSd,VinylSd,None,0.0,PConc,948,742,0,1690,0.0,0.0,2,7,8,Attchd,Y,100,WD ,181000,30,9,22176.0,3,3,16668.0,48,7,1.512490683845176
1031,20,RM,49.0,8235,Pave,None,OldTown,1995,MetalSd,MetalSd,None,0.0,CBlock,825,0,0,825,1.0,0.0,1,4,8,Detchd,Y,140,WD ,125000,35,12,9720.0,3,0,25920.0,50,53,0.9074944103071056
1032,60,RL,78.0,11700,Pave,None,NWAmes,1968,MetalSd,MetalSd,None,0.0,CBlock,829,727,0,1556,0.0,0.0,1,8,8,Attchd,Y,0,WD ,154000,36,9,11298.0,3,0,7938.0,0,41,1.512490683845176
1033,60,RL,74.0,12961,Pave,None,Mitchel,1994,VinylSd,VinylSd,None,0.0,PConc,1152,645,0,1797,1.0,0.0,2,7,8,Attchd,Y,162,WD ,231000,30,16,38304.0,4,2,33264.0,312,17,1.512490683845176
1034,20,RL,65.0,8450,Pave,None,NAmes,1968,VinylSd,VinylSd,None,0.0,CBlock,1056,0,0,1056,1.0,0.0,1,6,8,Attchd,Y,0,WD ,142000,30,9,15133.0,3,2,2736.0,85,42,1.512490683845176
1035,75,RM,90.0,22950,Pave,None,OldTown,1993,Wd Sdng,Wd Sdng,None,0.0,BrkTil,1518,1518,572,3608,0.0,0.0,2,12,8,Detchd,Y,0,WD ,475000,90,16,39852.0,5,6,37800.0,670,114,1.512490683845176
1036,120,RM,41.0,5748,Pave,None,Crawfor,2006,CemntBd,CmentBd,Stone,473.0,PConc,1778,0,0,1778,2.0,0.0,2,5,8,Attchd,Y,123,New,375000,40,12,103818.0,5,4,26730.0,206,1,1.512490683845176
1037,20,RL,70.0,10500,Pave,None,NAmes,1971,HdBoard,HdBoard,None,0.0,CBlock,864,0,0,864,0.0,0.0,1,5,8,,Y,0,ConLI,115000,20,9,13824.0,3,1,0.0,0,39,0.9074944103071056
1038,20,FV,62.0,7500,Pave,Pave,Somerst,2005,VinylSd,VinylSd,None,0.0,PConc,1221,0,0,1221,1.0,0.0,2,6,8,Attchd,Y,0,WD ,185000,35,12,26844.0,4,0,14400.0,113,5,1.512490683845176
1039,40,RL,62.0,10042,Pave,None,Edwards,1995,Wd Sdng,Wd Sdng,None,0.0,BrkTil,740,125,0,865,1.0,0.0,1,4,8,Detchd,Y,0,WD ,108500,48,9,9760.0,3,4,1944.0,0,87,0.9074944103071056
1040,160,FV,24.0,2544,Pave,Pave,Somerst,2005,MetalSd,MetalSd,None,0.0,PConc,520,623,80,1223,0.0,0.0,2,4,8,Detchd,Y,0,WD ,147400,35,12,14400.0,4,0,17280.0,166,1,1.512490683845176
1041,160,FV,35.0,3768,Pave,None,Somerst,1999,MetalSd,MetalSd,BrkFace,218.0,PConc,713,739,0,1452,1.0,0.0,2,6,8,Detchd,Y,0,WD ,156000,35,12,13290.0,4,0,9108.0,34,10,1.512490683845176
1042,50,RM,0.0,10320,Pave,Grvl,IDOTRR,1978,HdBoard,HdBoard,None,0.0,BrkTil,880,428,0,1308,0.0,0.0,2,6,8,Detchd,Y,0,WD ,120000,30,6,10560.0,3,0,3200.0,0,93,1.2099925470761408
1043,80,RL,61.0,9734,Pave,None,Gilbert,2004,VinylSd,VinylSd,None,0.0,PConc,744,630,0,1374,0.0,0.0,2,7,8,BuiltIn,Y,0,WD ,167000,35,12,11721.0,4,0,21600.0,0,5,1.512490683845176
1044,120,RL,43.0,3182,Pave,None,Blmngtn,2006,VinylSd,VinylSd,BrkFace,14.0,PConc,1504,0,0,1504,0.0,0.0,2,7,8,Attchd,Y,156,WD ,191000,35,12,42912.0,4,4,23598.0,20,3,1.512490683845176
1045,80,RL,56.0,8872,Pave,None,Gilbert,1997,VinylSd,VinylSd,None,0.0,PConc,754,630,0,1384,0.0,0.0,2,7,8,BuiltIn,Y,0,WD ,161500,30,9,9216.0,3,3,21060.0,0,10,1.2099925470761408
1046,20,RL,70.0,12198,Pave,None,NAmes,1975,VinylSd,VinylSd,None,0.0,CBlock,1411,0,0,1411,0.0,0.0,1,7,8,Attchd,Y,278,COD,130000,30,9,46296.0,3,3,5580.0,82,52,0.9074944103071056
1047,20,RL,80.0,8480,Pave,None,Sawyer,1963,HdBoard,HdBoard,None,0.0,CBlock,970,0,0,970,1.0,0.0,1,5,8,Detchd,Y,0,WD ,132500,30,9,15570.0,3,0,11232.0,216,44,0.9074944103071056
1048,80,RL,0.0,10200,Pave,None,Sawyer,1970,HdBoard,HdBoard,None,0.0,PConc,904,0,0,904,0.0,0.0,1,5,8,2Types,Y,143,WD ,144000,40,12,40384.0,4,0,24624.0,0,38,1.512490683845176
1049,90,RL,0.0,9555,Pave,None,Edwards,1979,Plywood,Plywood,None,0.0,Slab,1100,1133,0,2233,0.0,0.0,2,11,8,Attchd,Y,0,WD ,141000,30,9,0.0,6,0,41688.0,0,28,0.9074944103071056
1050,20,RL,60.0,7200,Pave,None,CollgCr,2006,Plywood,Plywood,None,0.0,CBlock,875,0,0,875,0.0,0.0,1,5,8,Detchd,Y,352,WD ,117000,32,12,4620.0,4,0,13104.0,0,35,1.2099925470761408
1051,190,RM,60.0,6780,Pave,None,IDOTRR,1982,Wd Sdng,Wd Sdng,None,0.0,CBlock,520,0,234,754,1.0,0.0,1,5,8,,N,53,WD ,84500,48,6,17790.0,3,0,0.0,0,71,1.2099925470761408
1052,20,RL,0.0,53227,Pave,None,ClearCr,1994,Plywood,Plywood,None,0.0,CBlock,1663,0,0,1663,1.0,0.0,1,6,7,Attchd,Y,224,WD ,256000,24,9,81840.0,4,8,28566.0,137,54,1.512490683845176
1053,20,RL,70.0,9100,Pave,None,NAmes,1965,VinylSd,VinylSd,None,0.0,CBlock,925,0,0,925,0.0,1.0,1,5,8,Detchd,Y,0,WD ,117500,30,9,12164.0,3,0,3861.0,0,44,1.512490683845176
1054,50,RL,130.0,9600,Pave,None,Crawfor,1950,MetalSd,MetalSd,None,0.0,BrkTil,976,332,0,1308,1.0,0.0,1,7,6,Detchd,Y,0,WD ,160000,35,16,7452.0,3,6,2304.0,70,69,1.512490683845176
1055,20,RL,81.0,14175,Pave,None,Sawyer,1998,BrkFace,BrkFace,None,0.0,CBlock,1375,0,0,1375,1.0,0.0,1,6,8,Attchd,Y,0,WD ,187000,25,9,17916.0,3,4,2907.0,0,51,1.2099925470761408
1056,60,RL,110.0,14277,Pave,None,NridgHt,2003,VinylSd,VinylSd,BrkFace,280.0,PConc,1217,1168,0,2385,1.0,0.0,2,7,8,Attchd,Y,192,WD ,350000,40,12,56508.0,4,4,66258.0,228,4,1.512490683845176
1057,90,RL,60.0,9000,Pave,None,NAmes,1974,VinylSd,VinylSd,None,0.0,CBlock,896,896,0,1792,0.0,0.0,2,8,8,Detchd,Y,0,WD ,133000,25,9,43008.0,6,0,8640.0,45,34,0.9074944103071056
1058,20,RL,105.0,13693,Pave,None,NridgHt,2007,VinylSd,VinylSd,Stone,554.0,PConc,2464,0,0,2464,1.0,0.0,2,9,8,Attchd,Y,358,WD ,417500,40,12,169128.0,5,5,52650.0,78,1,1.512490683845176
1059,120,RL,51.0,3635,Pave,None,Blmngtn,2007,VinylSd,VinylSd,BrkFace,130.0,PConc,1569,0,0,1569,0.0,1.0,2,7,8,Attchd,Y,143,WD ,175900,35,12,26348.0,4,3,35640.0,20,2,1.512490683845176
1060,20,RL,84.0,10933,Pave,None,CollgCr,2009,VinylSd,VinylSd,Stone,242.0,PConc,1680,0,0,1680,1.0,0.0,1,8,8,Attchd,Y,185,New,323262,45,15,131466.0,5,4,92178.0,24,0,1.512490683845176
1061,20,RL,65.0,8450,Pave,None,CollgCr,2003,VinylSd,VinylSd,None,0.0,PConc,1337,0,0,1337,1.0,0.0,2,6,8,Attchd,Y,0,WD ,185000,35,12,51594.0,4,0,19116.0,39,4,1.512490683845176
1062,30,RL,60.0,8550,Pave,None,NAmes,1950,MetalSd,MetalSd,None,0.0,CBlock,816,0,0,816,1.0,0.0,1,4,8,Attchd,Y,228,WD ,129800,48,9,11818.0,3,2,2160.0,0,72,1.512490683845176
1063,20,RL,95.0,12182,Pave,None,NridgHt,2005,VinylSd,VinylSd,BrkFace,226.0,PConc,1541,0,0,1541,0.0,0.0,2,7,8,Attchd,Y,0,New,220000,35,12,49948.0,4,4,19152.0,70,5,1.512490683845176
1064,50,RM,51.0,6120,Pave,None,BrkSide,1995,AsbShng,AsbShng,None,0.0,BrkTil,989,584,0,1573,0.0,0.0,1,6,8,Detchd,Y,0,WD ,133000,28,9,15912.0,4,0,2160.0,120,74,1.512490683845176
1065,50,RL,60.0,10800,Pave,None,NAmes,1996,MetalSd,MetalSd,None,0.0,CBlock,832,629,0,1461,0.0,0.0,2,6,8,Detchd,Y,0,WD ,133500,28,9,14976.0,3,0,3456.0,204,60,0.9074944103071056
1066,90,RL,0.0,12760,Pave,None,Mitchel,1976,Plywood,Plywood,None,0.0,CBlock,2048,0,0,2048,0.0,0.0,3,9,8,2Types,Y,0,ConLD,170000,30,9,35244.0,6,0,13968.0,0,34,0.9074944103071056
1067,60,RL,0.0,7655,Pave,None,Gilbert,1994,HdBoard,HdBoard,None,0.0,PConc,910,732,0,1642,0.0,0.0,2,7,8,Attchd,Y,290,WD ,168000,30,9,21672.0,3,3,14112.0,84,14,1.2099925470761408
1068,70,RM,60.0,10560,Pave,None,OldTown,1994,Wd Sdng,Wd Sdng,None,0.0,CBlock,868,602,0,1470,0.0,0.0,1,6,7,Detchd,Y,0,WD ,140750,42,9,8007.0,3,0,11232.0,0,88,1.512490683845176
1069,60,RL,60.0,7500,Pave,None,Gilbert,2003,VinylSd,VinylSd,None,0.0,PConc,957,1342,0,2299,0.0,0.0,3,7,8,Attchd,Y,188,WD ,204000,30,9,22512.0,3,3,26028.0,30,8,1.512490683845176
1070,60,RL,0.0,9505,Pave,None,Gilbert,2001,VinylSd,VinylSd,BrkFace,180.0,PConc,884,1151,0,2035,0.0,0.0,2,8,8,BuiltIn,Y,144,WD ,222500,35,12,21216.0,4,4,23436.0,48,9,1.512490683845176
1071,85,RL,69.0,10205,Pave,None,NAmes,1962,MetalSd,MetalSd,None,0.0,CBlock,999,0,0,999,1.0,0.0,1,6,8,Attchd,Y,150,WD ,134500,25,9,31918.0,3,0,2700.0,72,44,0.9074944103071056
1072,120,FV,45.0,4379,Pave,None,Somerst,2004,MetalSd,MetalSd,None,0.0,PConc,1378,0,0,1378,1.0,0.0,2,6,8,Attchd,Y,160,WD ,214000,40,12,73686.0,4,4,29160.0,56,3,1.512490683845176
1073,190,RM,65.0,7800,Pave,None,OldTown,1950,MetalSd,MetalSd,None,0.0,CBlock,793,325,0,1118,1.0,0.0,1,5,8,Detchd,Y,0,WD ,119900,35,9,27417.0,3,4,7380.0,271,67,0.9074944103071056
1074,90,RL,92.0,12108,Pave,None,Edwards,1955,VinylSd,VinylSd,BrkFace,270.0,CBlock,1440,0,0,1440,0.0,0.0,2,8,8,,Y,0,WD ,118000,16,9,25388.0,4,0,0.0,0,53,0.9074944103071056
1075,20,RL,70.0,7000,Pave,None,NAmes,2002,Wd Sdng,Wd Sdng,BrkFace,45.0,CBlock,1134,0,0,1134,0.0,0.0,1,6,8,Attchd,Y,0,WD ,135000,35,9,14652.0,3,0,4572.0,16,47,1.512490683845176
1076,50,RL,64.0,13053,Pave,Pave,BrkSide,2000,Wd Sdng,Wd Sdng,None,0.0,BrkTil,1053,795,0,1848,0.0,0.0,1,8,8,Detchd,N,0,WD ,207000,42,9,14994.0,4,4,6660.0,220,85,1.2099925470761408
1077,50,RL,60.0,8400,Pave,None,SWISU,1950,MetalSd,MetalSd,None,0.0,PConc,1390,304,0,1694,0.0,0.0,2,7,8,Detchd,Y,342,WD ,136500,30,9,18720.0,3,4,10368.0,0,83,0.6049962735380704
1078,20,RM,50.0,6000,Pave,None,OldTown,2000,MetalSd,MetalSd,None,0.0,CBlock,901,0,0,901,0.0,0.0,1,4,8,Detchd,Y,0,WD ,107900,28,9,16218.0,3,0,1686.0,0,54,1.512490683845176
1079,50,RM,0.0,6240,Pave,None,BrkSide,1950,VinylSd,VinylSd,None,0.0,BrkTil,861,548,0,1409,1.0,0.0,1,6,8,Detchd,Y,225,WD ,126000,30,9,15134.0,3,4,9504.0,0,69,1.2099925470761408
1080,20,RL,141.0,31770,Pave,None,NAmes,1960,BrkFace,Plywood,Stone,112.0,CBlock,1656,0,0,1656,1.0,0.0,1,7,8,Attchd,P,210,WD ,215000,30,9,75564.0,3,8,28512.0,62,50,0.6049962735380704
1081,60,RL,96.0,12474,Pave,None,NridgHt,2008,VinylSd,VinylSd,Stone,272.0,PConc,1742,590,0,2332,1.0,0.0,2,9,8,BuiltIn,Y,196,New,426000,50,15,101460.0,5,5,68526.0,134,1,1.512490683845176
1082,20,RL,80.0,9600,Pave,None,NAmes,2007,MetalSd,MetalSd,None,0.0,CBlock,1113,0,0,1113,0.0,0.0,1,5,8,Attchd,Y,0,WD ,147000,35,12,17606.0,4,4,2376.0,80,59,1.2099925470761408
1083,30,RL,64.0,8574,Pave,None,Crawfor,2000,Stucco,Stucco,None,0.0,BrkTil,1232,0,0,1232,0.0,0.0,1,6,8,Detchd,Y,0,WD ,147500,48,12,14688.0,4,4,7920.0,0,93,1.512490683845176
1084,20,RL,104.0,14418,Pave,None,NridgHt,2007,VinylSd,VinylSd,BrkFace,480.0,PConc,1950,0,0,1950,1.0,0.0,2,7,8,Attchd,Y,156,WD ,383000,45,15,159750.0,5,4,57186.0,207,1,1.512490683845176
1085,20,RL,80.0,10400,Pave,None,NWAmes,1988,Wd Sdng,Wd Sdng,BrkFace,102.0,CBlock,1872,0,0,1872,0.0,1.0,2,6,8,Attchd,Y,197,WD ,241500,35,9,104970.0,3,3,32616.0,39,18,1.2099925470761408
1086,50,RL,63.0,15564,Pave,None,Crawfor,1995,Wd Sdng,Wd Shng,None,0.0,BrkTil,676,588,0,1264,0.0,0.0,1,6,8,Detchd,Y,424,WD ,147500,36,9,16224.0,3,0,7200.0,0,94,1.512490683845176
1087,60,RL,101.0,13543,Pave,None,StoneBr,2005,VinylSd,VinylSd,Stone,130.0,PConc,1168,1332,0,2500,0.0,0.0,3,9,8,BuiltIn,Y,192,WD ,355000,40,12,139296.0,5,4,55323.0,32,3,1.512490683845176
1088,45,RM,50.0,6130,Pave,None,BrkSide,1950,MetalSd,MetalSd,None,0.0,BrkTil,784,0,0,784,1.0,0.0,1,5,8,,Y,0,WD ,109500,30,9,10976.0,4,0,0.0,0,84,1.2099925470761408
1089,30,RM,50.0,5925,Pave,None,OldTown,1950,MetalSd,MetalSd,None,0.0,BrkTil,612,0,0,612,0.0,0.0,1,4,8,Detchd,N,0,WD ,45000,8,12,0.0,3,0,1848.0,0,69,0.6049962735380704
1090,70,RL,0.0,24090,Pave,None,ClearCr,1950,MetalSd,MetalSd,None,0.0,CBlock,1207,1196,0,2403,0.0,0.0,2,10,8,Attchd,Y,56,COD,244400,49,12,37152.0,3,6,3141.0,0,70,1.512490683845176
1091,20,RL,80.0,9600,Pave,None,NAmes,1953,HdBoard,HdBoard,Stone,238.0,CBlock,1644,0,0,1644,1.0,0.0,1,7,8,Attchd,Y,110,WD ,167000,30,9,21633.0,3,8,22572.0,0,56,0.9074944103071056
1092,60,RL,65.0,8158,Pave,None,CollgCr,2002,VinylSd,VinylSd,BrkFace,214.0,PConc,860,869,0,1729,0.0,0.0,2,7,8,Attchd,Y,386,WD ,200000,35,12,20640.0,4,0,29268.0,63,5,1.512490683845176
1093,30,RL,50.0,5220,Pave,None,SWISU,1950,Wd Sdng,Wd Shng,None,0.0,BrkTil,879,0,0,879,0.0,0.0,1,4,8,Detchd,P,0,WD ,80000,15,9,14940.0,3,0,1620.0,108,70,1.2099925470761408
1094,20,RL,60.0,8172,Pave,None,Edwards,1990,WdShing,Plywood,None,0.0,CBlock,864,0,0,864,1.0,0.0,1,5,8,Detchd,N,0,WD ,115000,35,9,14550.0,3,0,10296.0,0,51,0.9074944103071056
1095,20,RL,72.0,9000,Pave,None,NAmes,1956,Wd Sdng,Wd Sdng,BrkFace,74.0,CBlock,1196,0,0,1196,1.0,0.0,1,6,8,Attchd,Y,0,WD ,139000,30,9,22544.0,3,4,5346.0,44,52,1.2099925470761408
1096,60,RL,74.0,7844,Pave,None,Sawyer,1978,HdBoard,HdBoard,BrkFace,203.0,CBlock,672,728,0,1400,0.0,0.0,1,6,8,Attchd,Y,0,WD ,149500,42,9,11260.0,3,3,23760.0,0,28,0.9074944103071056
1097,70,RL,60.0,9084,Pave,None,Edwards,1950,MetalSd,MetalSd,None,0.0,CBlock,755,755,0,1510,1.0,0.0,1,7,8,Detchd,P,120,WD ,108000,20,9,27180.0,3,4,592.0,0,69,0.9074944103071056
1098,190,RL,60.0,10800,Pave,Grvl,OldTown,2000,MetalSd,MetalSd,None,0.0,BrkTil,694,600,0,1294,0.0,0.0,2,7,8,,N,220,WD ,106250,28,9,0.0,6,0,0.0,114,108,0.9074944103071056
1099,20,RL,74.0,8556,Pave,None,CollgCr,2006,VinylSd,VinylSd,None,0.0,PConc,1240,0,0,1240,0.0,0.0,2,5,8,Attchd,Y,140,WD ,194000,35,12,89280.0,4,0,44604.0,93,1,1.512490683845176
1100,20,RL,70.0,9100,Pave,None,Sawyer,1962,Wd Sdng,Wd Sdng,BrkFace,51.0,CBlock,988,0,0,988,1.0,0.0,1,6,8,Detchd,Y,0,WD ,129500,20,9,17532.0,3,0,11232.0,0,44,1.512490683845176
1101,90,RL,63.0,8668,Pave,None,NAmes,1968,MetalSd,MetalSd,None,0.0,CBlock,1560,0,0,1560,0.0,0.0,2,8,8,Detchd,Y,0,WD ,126000,25,9,28080.0,6,0,21384.0,0,39,0.9074944103071056
1102,20,RL,70.0,11767,Pave,None,Edwards,1950,MetalSd,MetalSd,None,0.0,CBlock,1368,0,0,1368,1.0,0.0,1,6,7,Attchd,Y,0,WD ,120000,25,9,16170.0,3,0,3510.0,41,59,0.9074944103071056
1103,20,RL,70.0,8400,Pave,None,CollgCr,2005,VinylSd,VinylSd,BrkFace,109.0,PConc,1484,0,0,1484,1.0,0.0,2,7,8,Attchd,Y,0,WD ,213000,35,12,84696.0,4,0,21816.0,179,6,1.512490683845176
1104,120,RL,40.0,3874,Pave,None,Greens,1980,Wd Sdng,Wd Sdng,None,0.0,CBlock,1226,0,0,1226,1.0,0.0,1,4,8,Attchd,Y,133,WD ,190000,40,12,83802.0,4,2,26136.0,78,26,0.9074944103071056
1105,20,RL,0.0,8076,Pave,None,Gilbert,1994,HdBoard,HdBoard,BrkFace,112.0,PConc,1169,0,0,1169,0.0,1.0,2,6,8,Attchd,Y,0,WD ,183500,36,9,23610.0,3,3,21708.0,170,13,1.2099925470761408
1106,80,RL,93.0,10090,Pave,None,NAmes,1999,Plywood,Plywood,BrkFace,364.0,CBlock,1035,616,0,1651,0.0,1.0,2,6,8,BuiltIn,Y,460,WD ,172000,35,9,22716.0,3,6,2484.0,211,44,0.9074944103071056
1107,20,RL,67.0,8877,Pave,None,Edwards,1958,MetalSd,MetalSd,None,0.0,CBlock,816,0,0,816,1.0,0.0,1,3,8,Detchd,Y,0,WD ,100000,24,9,20406.0,3,4,1152.0,0,71,1.512490683845176
1108,20,RL,85.0,11058,Pave,None,CollgCr,2007,VinylSd,VinylSd,Stone,212.0,PConc,1564,0,0,1564,0.0,0.0,2,6,8,Attchd,Y,0,WD ,218836,42,12,37200.0,4,0,43956.0,24,1,1.512490683845176
