,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
983,60,6,73.0,8499,1,0,2,1,1,1,1,9,3,3,1,4,6,5,2006,2007,2,1,13,13,3,0.0,3,3,3,4,3,1,1,0.0,1,0.0,616.0,616.0,1,5,1,5,616,796,0,1412,0.0,0.0,2,1,3,1,4,6,8,1,4,4.0,2007.0,3,2.0,432.0,3,3,3,0,36,0,0,0,0,0,0,3,2007,New,156932
984,90,6,72.0,11072,1,0,2,1,1,1,1,16,3,3,3,1,5,5,1965,1965,2,1,7,7,3,0.0,3,3,2,3,3,1,1,0.0,1,0.0,1728.0,1728.0,1,3,1,5,1728,0,0,1728,0.0,0.0,2,0,6,2,3,10,8,0,0,6.0,1987.0,1,2.0,576.0,3,3,3,0,0,0,0,0,0,0,0,11,2008,WD ,145000
985,20,6,64.0,6762,1,0,3,1,1,1,1,6,3,3,1,1,7,5,2007,2007,2,1,13,13,3,0.0,4,3,3,4,3,3,6,902.0,1,0.0,380.0,1282.0,1,5,1,5,1290,0,0,1290,1.0,0.0,2,0,2,1,4,6,8,1,4,2.0,2007.0,2,2.0,662.0,3,3,3,168,0,0,0,0,0,0,0,5,2009,WD ,200000
986,20,6,105.0,15431,1,0,3,1,1,1,1,19,3,3,1,1,10,5,2005,2006,4,1,13,13,2,400.0,5,3,3,5,3,4,6,1430.0,1,0.0,564.0,1994.0,1,5,1,5,2046,0,0,2046,1.0,0.0,2,1,2,1,5,7,8,2,4,2.0,2005.0,3,3.0,878.0,3,3,3,188,65,0,0,175,0,0,0,8,2007,WD ,450000
987,160,3,34.0,3230,1,1,3,1,1,1,1,25,3,3,5,4,6,5,1999,1999,2,1,9,9,2,894.0,3,3,3,4,3,1,6,381.0,1,0.0,348.0,729.0,1,4,1,5,742,729,0,1471,0.0,0.0,2,1,3,1,3,6,8,0,0,6.0,1999.0,1,2.0,440.0,3,3,3,0,24,0,0,0,0,0,0,3,2009,WD ,172500
988,60,6,90.0,10800,1,0,3,1,1,1,1,20,3,3,1,4,6,7,1974,1997,2,1,7,7,3,0.0,3,3,2,3,3,1,5,956.0,3,182.0,384.0,1522.0,1,3,1,5,1548,1066,0,2614,0.0,0.0,2,1,4,1,3,9,8,1,3,2.0,1974.0,2,2.0,624.0,3,3,3,38,243,0,0,0,0,0,0,6,2008,WD ,240000
989,60,3,102.0,11143,1,0,2,1,1,2,1,25,3,3,1,4,8,5,2004,2005,2,1,6,6,3,0.0,4,3,3,4,3,1,1,0.0,1,0.0,1580.0,1580.0,1,5,1,5,1580,886,0,2466,0.0,0.0,3,0,4,1,4,8,8,1,4,2.0,2004.0,2,2.0,610.0,3,3,3,159,214,0,0,0,0,0,0,12,2007,WD ,340000
990,20,6,73.0,8925,1,0,2,3,1,1,1,27,3,3,1,1,8,5,2007,2007,2,1,13,13,3,0.0,4,3,3,4,3,3,6,16.0,1,0.0,1450.0,1466.0,1,5,1,5,1466,0,0,1466,0.0,0.0,2,0,3,1,4,7,8,0,0,2.0,2007.0,3,3.0,610.0,3,3,3,100,18,0,0,0,0,0,0,7,2009,WD ,201000
991,20,6,120.0,10356,1,0,3,1,1,2,1,6,3,3,1,1,5,6,1975,1975,2,1,7,7,3,0.0,3,3,2,3,3,3,4,716.0,1,0.0,253.0,969.0,1,3,1,5,969,0,0,969,0.0,0.0,1,1,3,1,3,5,8,0,0,2.0,1975.0,1,2.0,440.0,3,3,3,0,0,0,0,0,3,0,0,1,2007,WD ,122000
992,20,6,93.0,12299,1,0,3,1,1,1,1,20,3,3,1,1,7,6,1978,1985,2,1,10,10,4,67.0,3,3,2,4,3,1,6,1328.0,1,0.0,201.0,1529.0,1,3,1,5,1664,0,0,1664,1.0,0.0,2,0,3,1,4,7,8,1,3,2.0,1978.0,3,2.0,663.0,3,3,3,0,0,0,0,0,0,0,0,9,2007,WD ,213000
993,20,6,90.0,9900,1,0,3,1,1,1,1,16,2,3,1,1,6,5,1967,1967,2,1,3,3,3,0.0,4,3,2,3,3,1,3,1173.0,1,0.0,507.0,1680.0,1,3,1,5,1691,0,0,1691,1.0,0.0,1,0,2,1,3,5,8,0,0,2.0,1967.0,1,2.0,550.0,4,3,3,0,67,260,0,0,3,0,0,4,2009,WD ,175000
994,20,6,64.0,6762,1,0,3,1,1,1,1,6,3,3,1,1,7,5,2007,2007,2,1,13,13,2,108.0,4,3,3,4,3,1,6,664.0,1,0.0,544.0,1208.0,1,5,1,5,1208,0,0,1208,1.0,0.0,2,0,2,1,4,6,8,0,0,2.0,2007.0,2,2.0,628.0,3,3,3,105,54,0,0,0,0,0,0,9,2007,New,195400
995,20,6,75.0,11625,1,0,3,1,1,1,1,23,3,3,1,1,5,6,1967,1967,4,1,7,7,2,172.0,3,3,2,3,3,1,4,527.0,1,0.0,525.0,1052.0,1,3,1,5,1052,0,0,1052,0.0,0.0,1,1,3,1,3,6,8,1,1,2.0,1984.0,3,1.0,668.0,3,3,3,0,215,0,0,0,0,0,0,4,2009,WD ,113500
996,50,6,65.0,6435,1,0,3,1,1,1,1,4,7,3,1,2,6,5,1939,1950,2,1,9,9,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,972.0,972.0,1,4,1,5,972,605,0,1577,0.0,0.0,1,0,3,1,2,6,8,1,4,6.0,1939.0,1,1.0,312.0,3,3,3,0,0,0,0,0,0,0,0,10,2006,WD ,140200
997,20,6,65.0,8450,1,0,3,1,1,1,1,23,6,3,1,1,5,6,1968,1968,2,1,10,10,2,90.0,3,3,2,3,3,1,4,162.0,3,270.0,450.0,882.0,1,3,1,5,909,0,0,909,0.0,0.0,1,0,3,1,3,5,8,0,0,2.0,1968.0,1,1.0,294.0,3,3,3,0,155,0,0,0,3,0,0,11,2006,COD,116000
998,20,6,88.0,11577,1,0,3,1,1,1,1,27,3,3,1,1,9,5,2005,2006,4,1,13,13,2,382.0,5,3,3,4,3,4,6,1455.0,1,0.0,383.0,1838.0,1,5,1,5,1838,0,0,1838,1.0,0.0,2,0,3,1,5,9,8,1,4,2.0,2005.0,3,3.0,682.0,3,3,3,161,225,0,0,0,0,0,0,9,2006,New,359900
999,60,6,50.0,8340,1,0,2,1,1,1,1,6,3,3,1,4,6,6,1977,1977,2,1,7,10,2,62.0,3,3,2,4,3,3,6,509.0,1,0.0,166.0,675.0,1,3,1,5,686,702,0,1388,0.0,0.0,1,1,3,1,3,6,8,0,0,2.0,1977.0,1,1.0,317.0,3,3,3,406,36,0,0,0,0,0,0,12,2006,WD ,157500
1000,20,6,0.0,10708,1,0,2,1,1,1,1,5,3,3,1,1,5,5,1955,1993,4,1,14,14,3,0.0,4,3,2,3,3,1,2,379.0,4,768.0,470.0,1617.0,1,5,1,4,1867,0,0,1867,1.0,0.0,1,0,2,1,3,7,8,3,4,2.0,1955.0,3,1.0,303.0,3,3,3,476,0,0,0,142,2,0,0,11,2009,COD,190000
1001,30,8,60.0,6911,1,0,3,1,1,4,1,4,2,3,1,1,5,5,1924,1950,2,1,14,14,3,0.0,3,3,3,3,3,2,2,405.0,1,0.0,740.0,1145.0,1,3,1,5,1301,0,0,1301,0.0,0.0,1,0,2,1,2,5,7,0,0,6.0,1965.0,1,2.0,440.0,3,3,3,0,0,0,0,0,0,0,0,10,2009,WD ,100000
1002,20,6,80.0,8800,1,0,3,1,1,1,1,16,3,3,1,1,6,6,1964,1964,4,1,7,7,2,425.0,3,3,2,3,3,1,4,553.0,1,0.0,698.0,1251.0,1,3,1,5,1251,0,0,1251,1.0,0.0,1,0,3,1,3,6,8,2,4,2.0,1964.0,2,1.0,461.0,3,3,3,0,116,0,0,0,3,2,700,3,2006,WD ,160000
1003,20,6,65.0,10739,1,0,2,1,1,1,1,6,3,3,1,1,7,5,2002,2001,2,1,13,13,2,68.0,4,3,3,4,3,1,6,1259.0,1,0.0,172.0,1431.0,1,5,1,5,1444,0,0,1444,1.0,0.0,2,0,3,1,4,6,8,0,0,2.0,2002.0,2,2.0,577.0,3,3,3,144,40,0,0,0,0,0,0,4,2009,WD ,203000
1004,60,6,0.0,9572,1,0,2,1,1,1,1,17,3,3,1,4,8,5,1990,1990,2,1,14,14,2,336.0,4,3,3,5,3,1,6,482.0,1,0.0,971.0,1453.0,1,5,1,5,1453,1357,0,2810,0.0,0.0,2,1,4,1,4,9,8,1,5,2.0,1990.0,2,2.0,750.0,4,4,3,500,0,0,0,0,0,0,0,6,2007,WD ,302000
1005,120,6,50.0,8012,1,0,3,1,1,1,1,24,3,3,5,1,6,5,1980,1980,2,1,10,10,3,0.0,3,3,2,4,3,1,4,543.0,4,119.0,261.0,923.0,1,3,1,5,923,0,0,923,0.0,0.0,2,0,2,1,3,5,8,1,3,2.0,1980.0,2,1.0,264.0,3,3,3,80,0,0,0,0,0,0,0,5,2010,WD ,143000
1006,60,6,66.0,16226,1,0,0,1,1,1,1,6,3,3,1,4,8,5,1998,1999,2,1,13,13,3,0.0,4,3,3,4,3,1,6,281.0,1,0.0,747.0,1028.0,1,5,1,5,1210,1242,0,2452,0.0,0.0,2,1,4,1,4,9,8,1,3,4.0,1998.0,3,2.0,683.0,3,3,3,208,50,0,0,0,0,0,0,5,2007,WD ,267000
1007,90,6,0.0,10899,1,0,2,1,1,1,1,16,3,3,3,1,4,5,1964,1964,2,1,7,7,3,0.0,3,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,0,5,1224,0,0,1224,0.0,0.0,2,0,2,2,3,8,8,0,0,5.0,1964.0,1,3.0,530.0,3,3,3,0,0,0,0,0,0,0,0,4,2007,WD ,103000
1008,120,8,32.0,4500,1,0,3,1,1,4,1,15,3,3,5,1,6,5,1998,1998,4,1,13,13,2,443.0,3,4,3,5,4,1,6,1201.0,1,0.0,36.0,1237.0,1,5,1,5,1337,0,0,1337,1.0,0.0,2,0,2,1,3,5,8,0,0,2.0,1998.0,3,2.0,405.0,3,3,3,0,199,0,0,0,0,0,0,3,2006,WD ,153500
1009,85,6,0.0,16647,1,0,2,1,1,3,1,23,6,3,1,7,5,5,1975,1981,2,1,7,7,3,0.0,3,3,2,4,3,4,5,1390.0,1,0.0,0.0,1390.0,1,3,1,5,1701,0,0,1701,1.0,0.0,2,0,3,1,3,6,6,2,3,3.0,1975.0,3,2.0,611.0,3,3,3,0,0,0,0,0,0,0,0,1,2007,WD ,171000
1010,50,6,62.0,8707,1,0,3,1,1,4,1,8,2,3,1,2,4,5,1924,1950,2,1,14,14,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,1093.0,1093.0,1,3,0,3,1093,576,0,1669,0.0,0.0,1,1,4,1,3,9,6,0,0,2.0,1924.0,1,1.0,288.0,2,3,3,0,0,56,0,0,0,0,0,5,2006,WD ,107000
1011,20,6,66.0,8300,1,0,2,1,1,1,1,16,3,3,1,1,6,6,1968,1968,2,1,14,14,2,86.0,3,3,2,3,3,2,3,952.0,1,0.0,0.0,952.0,1,4,1,5,952,0,0,952,1.0,0.0,1,0,3,1,3,5,8,0,0,2.0,1968.0,1,1.0,288.0,3,3,3,0,0,0,0,0,0,0,0,8,2007,WD ,128500
1012,20,6,72.0,9770,1,0,3,1,1,1,1,16,3,3,1,1,5,5,1957,1957,2,1,14,14,3,0.0,3,3,2,3,3,1,3,512.0,1,0.0,410.0,922.0,1,3,1,4,922,0,0,922,1.0,0.0,1,0,2,1,3,5,8,0,0,2.0,1957.0,1,1.0,308.0,3,3,3,0,34,0,0,0,2,0,0,4,2007,WD ,116000
1013,20,6,80.0,17400,1,0,3,4,1,1,2,15,3,3,1,1,5,5,1977,1977,2,1,4,4,3,0.0,3,3,2,3,3,1,5,936.0,1,0.0,190.0,1126.0,1,2,1,5,1126,0,0,1126,1.0,0.0,2,0,3,1,3,5,8,1,4,2.0,1977.0,2,2.0,484.0,3,3,2,295,41,0,0,0,0,0,0,5,2006,WD ,160000
1014,120,6,39.0,5070,1,0,2,3,1,1,1,26,3,3,5,1,8,5,1992,1992,2,1,7,7,3,0.0,4,3,3,4,3,2,1,0.0,1,0.0,1280.0,1280.0,1,5,1,5,1280,0,0,1280,0.0,0.0,2,0,2,1,4,5,8,0,0,2.0,1992.0,2,2.0,506.0,3,3,3,0,82,0,0,144,0,0,0,8,2008,WD ,180000
1015,20,6,66.0,7920,1,0,3,1,1,1,1,16,3,3,1,1,5,5,1970,2002,2,1,7,7,2,32.0,3,3,2,3,3,1,5,81.0,6,619.0,214.0,914.0,1,5,1,5,914,0,0,914,0.0,0.0,1,0,3,1,5,5,8,0,0,2.0,1970.0,2,1.0,368.0,3,4,3,120,0,0,0,0,0,0,0,10,2007,WD ,133000
1016,90,8,78.0,7020,1,0,3,1,1,1,1,15,3,3,3,7,7,5,1997,1997,2,1,9,9,2,200.0,3,4,3,4,3,4,6,1243.0,1,0.0,45.0,1288.0,1,4,1,5,1368,0,0,1368,2.0,0.0,2,0,2,2,3,8,8,0,0,2.0,1997.0,3,4.0,784.0,3,3,3,0,48,0,0,0,0,0,0,11,2006,WD ,215000
1017,70,6,0.0,7500,1,0,2,2,1,1,1,7,3,3,1,4,6,7,1942,1950,2,1,14,14,3,0.0,3,3,2,3,3,1,4,547.0,1,0.0,224.0,771.0,1,2,1,5,753,741,0,1494,0.0,0.0,1,0,3,1,4,7,8,2,4,2.0,1942.0,1,1.0,213.0,3,3,2,0,0,0,0,224,0,0,0,11,2009,WD ,177500
1018,20,6,76.0,10612,1,0,3,1,1,1,1,25,3,3,1,1,8,5,2006,2006,2,1,13,13,2,248.0,4,3,3,4,3,2,6,28.0,1,0.0,1496.0,1524.0,1,4,1,5,1534,0,0,1534,0.0,0.0,2,0,3,1,4,7,8,1,4,2.0,2006.0,3,2.0,484.0,3,3,3,168,46,0,0,0,0,0,0,1,2007,WD ,215000
1019,50,8,51.0,6120,1,0,3,1,1,1,1,4,3,3,1,2,5,6,1938,1950,2,1,14,14,3,0.0,3,3,1,3,2,1,2,273.0,1,0.0,679.0,952.0,1,3,1,4,994,588,0,1582,0.0,0.0,2,0,3,1,3,6,8,1,4,6.0,1938.0,1,1.0,250.0,2,3,3,189,0,34,150,0,0,0,0,2,2009,WD ,150000
1020,60,6,90.0,12376,1,0,3,1,1,2,1,24,3,3,1,4,7,5,1990,1990,4,1,10,10,3,0.0,3,3,3,4,3,2,6,1470.0,1,0.0,203.0,1673.0,1,4,1,5,1699,1523,0,3222,1.0,0.0,3,0,5,1,4,11,8,2,3,2.0,1990.0,1,3.0,594.0,3,3,3,367,0,0,0,0,0,0,0,5,2010,WD ,320000
1021,20,6,100.0,10004,1,0,3,1,1,1,1,16,3,3,1,1,6,6,1964,1964,2,1,7,10,2,180.0,3,3,2,3,3,1,3,196.0,4,345.0,975.0,1516.0,1,3,1,5,1516,0,0,1516,0.0,0.0,1,1,3,1,3,6,8,0,0,2.0,1964.0,2,2.0,472.0,3,3,3,0,0,0,0,152,0,0,0,2,2009,WD ,167000
1022,30,6,55.0,8250,1,0,3,1,1,1,1,8,3,3,1,1,5,7,1935,1950,2,1,14,14,3,0.0,3,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,0,5,1032,0,0,1032,0.0,0.0,1,0,2,1,3,6,8,1,3,6.0,1939.0,1,1.0,260.0,3,3,3,0,0,121,0,0,0,0,0,6,2006,WD ,125000
1023,20,8,103.0,12205,1,0,3,1,1,1,1,21,3,3,1,1,3,1,1949,1992,2,1,9,9,3,0.0,3,3,1,2,2,1,1,0.0,1,0.0,448.0,448.0,1,4,1,5,1588,0,0,1588,0.0,0.0,2,0,5,1,3,6,3,0,0,7.0,None,0,0.0,0.0,0,0,1,0,0,0,0,0,3,0,0,12,2008,WD ,65000
1024,20,6,103.0,11175,1,0,2,1,1,2,1,6,3,3,1,1,7,5,2007,2007,2,1,13,13,3,0.0,4,3,3,4,3,3,1,0.0,1,0.0,1316.0,1316.0,1,5,1,5,1316,0,0,1316,0.0,0.0,2,0,3,1,4,6,8,1,4,2.0,2007.0,3,2.0,440.0,3,3,3,0,20,0,0,0,0,0,0,10,2007,New,200141
1026,70,8,50.0,8660,1,0,3,2,1,1,1,12,3,3,1,4,5,6,1900,1993,3,1,1,1,3,0.0,3,3,1,3,3,1,1,0.0,1,0.0,760.0,760.0,1,5,0,5,928,928,312,2168,0.0,0.0,2,0,5,1,4,11,8,0,0,6.0,1998.0,1,2.0,576.0,3,3,3,467,160,78,0,0,0,0,0,12,2009,WD ,123000
1027,50,6,82.0,12375,1,0,3,1,1,1,1,23,2,3,1,2,5,5,1951,1951,2,1,7,7,4,41.0,3,2,2,3,3,1,4,329.0,1,0.0,477.0,806.0,1,3,1,5,1081,341,0,1422,1.0,0.0,1,0,3,1,3,7,8,1,3,6.0,1951.0,1,1.0,288.0,3,3,3,0,0,0,0,0,2,0,0,6,2006,WD ,137500
1028,20,6,60.0,8070,1,0,3,1,1,1,1,6,3,3,1,1,4,5,1994,1995,2,1,13,13,3,0.0,3,3,3,4,3,1,6,588.0,1,0.0,402.0,990.0,1,5,1,5,990,0,0,990,1.0,0.0,1,0,3,1,3,5,8,0,0,7.0,None,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,8,2007,WD ,123600
1029,20,6,84.0,8658,1,0,3,1,1,1,1,16,3,3,1,1,6,5,1965,1965,2,1,14,14,2,101.0,3,3,2,3,3,1,3,643.0,1,0.0,445.0,1088.0,1,5,1,5,1324,0,0,1324,0.0,0.0,2,0,3,1,3,6,8,1,3,2.0,1965.0,2,2.0,440.0,3,3,3,0,138,0,0,0,2,0,0,12,2006,WD ,160000
1030,60,6,0.0,8063,1,0,3,1,1,1,1,9,3,3,1,4,6,5,2000,2000,2,1,13,13,3,0.0,3,3,3,4,3,1,1,0.0,1,0.0,924.0,924.0,1,5,1,5,948,742,0,1690,0.0,0.0,2,1,3,1,3,7,8,1,3,2.0,2000.0,2,2.0,463.0,3,3,3,100,48,0,0,0,0,0,0,11,2007,WD ,181000
1031,20,8,49.0,8235,1,0,2,3,1,1,1,21,2,8,1,1,5,7,1955,1995,2,1,9,9,3,0.0,3,4,2,3,3,1,2,180.0,3,645.0,0.0,825.0,1,3,1,5,825,0,0,825,1.0,0.0,1,0,2,1,3,4,8,0,0,6.0,1963.0,2,2.0,720.0,3,3,3,140,50,0,0,0,3,0,0,6,2008,WD ,125000
1032,60,6,78.0,11700,1,0,3,1,1,1,1,20,7,3,1,4,6,6,1968,1968,2,1,9,9,3,0.0,3,3,2,3,3,1,3,298.0,1,0.0,429.0,727.0,1,5,1,5,829,727,0,1556,0.0,0.0,1,1,4,1,3,8,8,0,0,2.0,1968.0,1,2.0,441.0,3,3,3,0,0,0,0,0,0,0,0,5,2009,WD ,154000
1033,60,6,74.0,12961,1,0,3,1,1,1,1,15,3,3,1,4,6,5,1993,1994,2,1,13,13,3,0.0,4,4,3,4,3,2,6,944.0,1,0.0,208.0,1152.0,1,5,1,5,1152,645,0,1797,1.0,0.0,2,1,3,1,4,7,8,1,2,2.0,1993.0,3,2.0,616.0,3,3,3,162,312,0,0,0,0,0,0,3,2010,WD ,231000
1034,20,6,65.0,8450,1,0,3,1,1,1,1,16,3,3,1,1,5,6,1968,1968,2,1,13,13,3,0.0,3,3,2,3,3,1,4,775.0,1,0.0,281.0,1056.0,1,5,1,5,1056,0,0,1056,1.0,0.0,1,0,3,1,3,6,8,1,2,2.0,1968.0,1,1.0,304.0,3,3,3,0,85,184,0,0,0,0,0,7,2010,WD ,142000
1035,75,8,90.0,22950,1,0,1,1,1,1,1,21,1,3,1,5,10,9,1892,1993,2,5,14,14,3,0.0,4,4,1,3,3,2,1,0.0,1,0.0,1107.0,1107.0,1,5,1,5,1518,1518,572,3608,0.0,0.0,2,1,4,1,5,12,8,2,3,6.0,1993.0,1,3.0,840.0,5,3,3,0,260,0,0,410,4,0,0,6,2006,WD ,475000
1036,120,8,41.0,5748,1,0,2,3,1,1,2,7,3,3,5,1,8,5,2005,2006,4,1,6,6,4,473.0,4,3,3,5,3,4,6,1573.0,1,0.0,0.0,1573.0,1,5,1,5,1778,0,0,1778,2.0,0.0,2,0,2,1,5,5,8,1,4,2.0,2005.0,3,2.0,495.0,3,3,3,123,53,0,0,153,0,0,0,2,2006,New,375000
1037,20,6,70.0,10500,1,0,3,1,1,4,1,16,3,3,1,1,4,5,1971,1971,2,1,7,7,3,0.0,3,3,2,3,3,1,5,432.0,1,0.0,432.0,864.0,1,3,1,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,1,1,7.0,None,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,4,2010,ConLI,115000
1038,20,3,62.0,7500,1,1,3,1,1,1,1,25,3,3,1,1,7,5,2004,2005,2,1,13,13,3,0.0,4,3,3,4,3,1,6,410.0,1,0.0,811.0,1221.0,1,5,1,5,1221,0,0,1221,1.0,0.0,2,0,2,1,4,6,8,0,0,2.0,2004.0,2,2.0,400.0,3,3,3,0,113,0,0,0,0,0,0,10,2009,WD ,185000
1039,40,6,62.0,10042,1,0,3,2,1,2,1,8,3,3,1,2,6,8,1920,1995,2,1,14,14,3,0.0,3,3,1,3,3,1,2,144.0,5,278.0,238.0,660.0,1,3,1,5,740,125,0,865,1.0,0.0,1,0,2,1,3,4,8,1,4,6.0,1920.0,1,1.0,216.0,3,3,3,0,0,84,0,0,0,0,0,8,2007,WD ,108500
1040,160,3,24.0,2544,1,1,3,1,1,1,1,25,3,3,4,4,7,5,2005,2005,2,1,9,9,3,0.0,4,3,3,4,3,1,1,0.0,1,0.0,600.0,600.0,1,5,1,5,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,8,0,0,6.0,2005.0,2,2.0,480.0,3,3,3,0,166,0,0,0,0,0,0,7,2006,WD ,147400
1041,160,3,35.0,3768,1,0,3,1,1,4,1,25,3,3,5,4,7,5,1999,1999,4,1,9,9,2,218.0,4,3,3,4,3,1,6,549.0,1,0.0,142.0,691.0,1,5,1,5,713,739,0,1452,1.0,0.0,2,1,3,1,4,6,8,0,0,6.0,1999.0,1,2.0,506.0,3,3,3,0,34,0,0,0,0,0,0,9,2009,WD ,156000
1042,50,8,0.0,10320,1,2,3,1,1,1,1,12,3,3,1,2,5,6,1915,1978,2,1,7,7,3,0.0,3,2,1,3,2,1,1,0.0,1,0.0,880.0,880.0,1,4,1,5,880,428,0,1308,0.0,0.0,2,0,2,1,3,6,8,0,0,6.0,1950.0,1,2.0,400.0,2,2,3,0,0,117,0,0,0,0,0,4,2008,WD ,120000
1043,80,6,61.0,9734,1,0,2,1,1,1,1,9,7,3,1,8,7,5,2004,2004,2,1,13,13,3,0.0,4,3,3,4,3,2,6,241.0,3,113.0,30.0,384.0,1,5,1,5,744,630,0,1374,0.0,0.0,2,1,3,1,4,7,8,0,0,4.0,2004.0,3,2.0,400.0,3,3,3,0,0,0,0,0,0,0,0,5,2009,WD ,167000
1044,120,6,43.0,3182,1,0,3,1,1,1,1,1,3,3,5,1,7,5,2005,2006,2,1,13,13,2,14.0,4,3,3,4,4,1,6,16.0,1,0.0,1330.0,1346.0,1,5,1,5,1504,0,0,1504,0.0,0.0,2,0,2,1,4,7,8,1,4,2.0,2005.0,3,2.0,437.0,3,3,3,156,20,0,0,0,0,0,0,5,2008,WD ,191000
1045,80,6,56.0,8872,1,0,2,3,1,1,1,9,3,3,1,8,6,5,1997,1997,2,1,13,13,3,0.0,3,3,3,4,3,1,1,0.0,1,0.0,384.0,384.0,1,4,1,5,754,630,0,1384,0.0,0.0,2,1,3,1,3,7,8,1,3,4.0,1997.0,3,2.0,390.0,3,3,3,0,0,0,0,0,0,0,0,3,2007,WD ,161500
1046,20,6,70.0,12198,1,0,2,1,1,1,1,16,3,3,1,1,5,6,1955,1975,2,1,13,13,3,0.0,3,3,2,3,3,3,3,780.0,1,0.0,424.0,1204.0,1,3,1,5,1411,0,0,1411,0.0,0.0,1,0,3,1,3,7,8,1,3,2.0,1955.0,2,1.0,310.0,3,3,3,278,82,0,0,0,0,0,0,6,2007,COD,130000
1047,20,6,80.0,8480,1,0,3,1,1,2,1,23,3,3,1,1,5,6,1963,1963,4,1,7,7,3,0.0,3,3,2,3,3,1,6,630.0,1,0.0,340.0,970.0,1,3,1,5,970,0,0,970,1.0,0.0,1,0,2,1,3,5,8,0,0,6.0,1996.0,1,2.0,624.0,3,3,3,0,24,0,0,192,0,0,0,7,2007,WD ,132500
1048,80,6,0.0,10200,1,0,3,1,1,1,1,23,3,3,1,8,5,8,1970,1970,4,1,7,7,3,0.0,3,4,3,4,3,3,5,704.0,1,0.0,160.0,864.0,1,5,1,5,904,0,0,904,0.0,0.0,1,0,3,1,4,5,8,0,0,1.0,1979.0,1,3.0,912.0,3,3,3,143,0,0,0,0,3,0,0,6,2008,WD ,144000
1049,90,6,0.0,9555,1,0,2,1,1,3,1,8,3,3,3,4,5,6,1979,1979,2,1,10,10,3,0.0,3,3,4,0,0,0,0,0.0,0,0.0,0.0,0.0,1,3,1,5,1100,1133,0,2233,0.0,0.0,2,1,5,2,3,11,8,0,0,2.0,1979.0,3,2.0,579.0,3,4,3,0,0,0,0,0,0,0,0,2,2007,WD ,141000
1050,20,6,60.0,7200,1,0,3,1,1,1,1,6,3,3,1,1,4,8,1972,2006,2,1,10,10,3,0.0,3,4,2,3,3,1,3,385.0,1,0.0,0.0,385.0,1,4,1,5,875,0,0,875,0.0,0.0,1,0,3,1,4,5,8,0,0,6.0,1975.0,1,2.0,728.0,3,3,3,352,0,0,0,0,0,0,0,10,2007,WD ,117000
1051,190,8,60.0,6780,1,0,3,1,1,1,1,12,3,3,2,2,6,8,1935,1982,2,1,14,14,3,0.0,3,2,2,3,3,3,6,490.0,1,0.0,30.0,520.0,1,4,0,5,520,0,234,754,1.0,0.0,1,0,2,1,3,5,8,0,0,7.0,None,0,0.0,0.0,0,0,1,53,0,0,0,0,0,0,0,6,2006,WD ,84500
1052,20,6,0.0,53227,1,0,2,4,1,3,2,5,3,3,1,1,4,6,1954,1994,1,3,10,10,3,0.0,3,3,2,4,3,4,4,1116.0,1,0.0,248.0,1364.0,1,5,1,5,1663,0,0,1663,1.0,0.0,1,0,2,1,4,6,7,2,4,2.0,1954.0,3,2.0,529.0,3,3,3,224,137,0,0,0,0,0,0,3,2008,WD ,256000
1053,20,6,70.0,9100,1,0,3,1,1,1,1,16,3,3,1,1,5,6,1965,1965,2,1,13,13,3,0.0,3,3,2,3,3,1,4,338.0,3,466.0,121.0,925.0,1,5,1,5,925,0,0,925,0.0,1.0,1,0,2,1,3,5,8,0,0,6.0,1965.0,1,1.0,429.0,3,3,3,0,0,0,0,0,2,0,0,7,2009,WD ,117500
